"VEGAN_CODE","VEGAN_NAME","STD_DAY","CATE_CODE","GU","DONG","GU_CODE","DONG_CODE","ADD_STR","LAT","LON","SI_DO_CODE","SI_DO"
5397,"쏭타이 (역삼)","2022-11-02","H113","강남구","역삼동",11230,1168010100,"서울특별시 강남구 테헤란로39길 51",37.5056903,127.0402799,11,"서울특별시"
5398,"퀴즈노스 (역삼)","2022-11-02","H113","강남구","역삼동",11230,1168010100,"서울특별시 강남구 테헤란로 230 인호 IP 빌딩",37.5018258,127.0415169,11,"서울특별시"
5399,"샐러디 (강남역점)","2022-11-02","H113","강남구","역삼동",11230,1168010100,"서울특별시 강남구 강남대로84길 23, 1층 104호(역삼동, 한라클래식)",37.4971579,127.0304145,11,"서울특별시"
5400,"반미362 (강남점)","2022-11-02","H113","강남구","역삼동",11230,1168010100,"서울특별시 강남구 논현로86길 25 1층",37.5004304,127.0394425,11,"서울특별시"
5401,"로봇김밥 (강남역)","2022-11-02","H113","강남구","역삼동",11230,1168010100,"서울특별시 강남구 테헤란로 101",37.4985981,127.0280435,11,"서울특별시"
4796,"본죽 사당점","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로 43 (사당동)  호진빌딩 1층",37.4804184,126.9813909,11,"서울특별시"
4797,"본 죽&비빔밥 이수점","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로27길 23 (사당동) ",37.4874313,126.9806737,11,"서울특별시"
4798,"본 죽&비빔밥 남성역점","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 215 (사당동, 서림빌딩) 103호",37.4844397,126.9723358,11,"서울특별시"
4799,"국수나무 (남성역)","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 215 서림빌딩",37.4844397,126.9723358,11,"서울특별시"
4800,"샐러디 (사당점)","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로 45, 1층(사당동)",37.4807618,126.9815106,11,"서울특별시"
4021,"서울남부두레생협 사당점","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로23바길 9 (사당동)",37.4891265,126.9704171,11,"서울특별시"
4022,"한살림 사당매장","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로29길 69 두성상가 129호",37.4884635,126.9781155,11,"서울특별시"
4023,"구름산추어탕","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로30길 158(사당동)",37.4778707,126.9806114,11,"서울특별시"
4024,"가마솥순두부(사당점)","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 남부순환로271길 20(사당동)",37.477741,126.9802061,11,"서울특별시"
4025,"쟁반집8292이수점","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로27다길 15(사당동)",37.486881,126.9805907,11,"서울특별시"
4026,"당진동태아구찜탕","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 229-1",37.4836749,126.9734996,11,"서울특별시"
4027,"나주곰탕","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로1길 18",37.47758,126.980344,11,"서울특별시"
4028,"내고향 나주곰탕","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 183",37.4860249,126.9691593,11,"서울특별시"
4029,"우리집(정육식당)","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 동작대로29가길 9(사당동)",37.4884816,126.9812588,11,"서울특별시"
4030,"백제갈비","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로  231 사당동",37.4836944,126.9736689,11,"서울특별시"
4031,"연안식당","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 256",37.4832477,126.9761852,11,"서울특별시"
4032,"마실","2022-11-02","H113","동작구","사당동",11200,1159010700,"서울특별시 동작구 사당로 215(제1층 제115,116,117,118호 사당동)",37.4844397,126.9723358,11,"서울특별시"
4572,"얼굴있는농부시장(얼장)","2022-11-02","H113","중구","을지로7가",11020,1114014900,"서울특별시 중구 을지로 281",37.5669901954,127.010104598,11,"서울특별시"
4988,"본 죽&비빔밥 한남순천향병원점","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 대사관로 63 (한남동, 한남치과) ",37.5334774,127.0052901,11,"서울특별시"
4989,"본도시락 한남점","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 독서당로 22 (한남동, 동원베네스트) 107호",37.5302722,127.0077312,11,"서울특별시"
4990,"샐러디 (한남순천향병원점)","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 대사관로 63, 1층(한남동)",37.5334774,127.0052901,11,"서울특별시"
4991,"도스타코스 (한남)","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 한남대로18길 26",37.534551,127.0086702,11,"서울특별시"
4992,"그릴도하","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 이태원로 268 2층",37.538341,127.0018422,11,"서울특별시"
4993,"몽크스부처","2022-11-02","H113","용산구","한남동",11030,1117013100,"서울특별시 용산구 이태원로 228-1",37.5354446,126.9992331,11,"서울특별시"
5514,"서촌가락","2022-11-02","H113","종로구","누하동",11010,1111011000,"서울특별시 종로구 자하문로7길 59",37.5798867,126.9692025,11,"서울특별시"
5515,"소이로움","2022-11-02","H113","종로구","누하동",11010,1111011000,"서울특별시 종로구 필운대로 41",37.5797192,126.9685935,11,"서울특별시"
4560,"에코생협 종로점","2022-11-02","H113","종로구","누하동",11010,1111011000,"서울특별시 종로구 필운대로 23 환경운동연합",37.5781015,126.9690686,11,"서울특별시"
4618,"스시웨이 은평점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 통일로 1010 B111,112호",37.6327293,126.9185551,11,"서울특별시"
4619,"팥동동","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 연서로48길 31 1층",37.6380357,126.9383289,11,"서울특별시"
4620,"본 죽&비빔밥 은평성모병원점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관1로 21-39 (진관동, 메이플카운티) ",37.6338559,126.9185955,11,"서울특별시"
4621,"본도시락 은평뉴타운점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관2로 19 (진관동, 휴먼프라자I) 119호",37.6348561,126.9195893,11,"서울특별시"
4622,"본죽 은평뉴타운2지구점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관2로 77 (진관동, 은평뉴타운우물골) 206동 B111호",37.6349949,126.9259094,11,"서울특별시"
4623,"본 죽&비빔밥 은평뉴타운점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관3로 11 (진관동, 은평뉴타운힐데스하임) 101동 106호",37.6394662,126.9182649,11,"서울특별시"
4624,"샐러디 (구파발역점)","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 통일로 1034, 1층 119호(진관동, 은평 스카이뷰자이)",37.6386925,126.9183894,11,"서울특별시"
4625,"원슈가데이","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 연서로 455",37.6366323,126.9335789,11,"서울특별시"
4626,"아그라 (은평)","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 통일로 1050, 4층",37.6536328,126.9504596,11,"서울특별시"
3887,"은평두레생협 진관점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관3로 67, 909동 104호 (진관파출소 건너편)",37.6409281,126.9194901,11,"서울특별시"
3888,"한살림 구파발매장","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 진관3로 15-35 은평뉴타운구파발 제1001동 103호",37.6400515,126.9182224,11,"서울특별시"
3889,"자연드림 은평뉴타운점","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 연서로48길 11 은평뉴타운제각말 1층",37.6379641,126.9363811,11,"서울특별시"
3890,"북한산 닭명가","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 31",37.6562503,126.9489494,11,"서울특별시"
3891,"전주식당","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 15-7",37.6569708,126.9478966,11,"서울특별시"
3892,"산들애보리밥","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 43-16",37.6561358,126.9492457,11,"서울특별시"
3893,"평양 초계탕 막국수","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 9",37.6576844,126.9470932,11,"서울특별시"
3894,"북한산 아구랑 명태랑","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 13-11",37.6580817,126.9471896,11,"서울특별시"
3895,"옛골토성","2022-11-02","H113","은평구","진관동",11120,1138011400,"서울특별시 은평구 대서문길 45-7",37.6552603,126.9500853,11,"서울특별시"
4110,"칠미식당","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 81 (여의도동)",37.5243379,126.9277355,11,"서울특별시"
4111,"대방골","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로 800, 지하1층 114~125(여의도동, 진미파라곤)",37.5309568,126.921384,11,"서울특별시"
4112,"㈜참배나무골 여의도점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로62길 25 (여의도동)",37.526319,126.9177287,11,"서울특별시"
4113,"파크카페","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대로 8 (여의도동,여의도파크센터 2층)",37.5213795,126.9185128,11,"서울특별시"
4114,"왕왕샤브샤브","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 2층 201호",37.5296412,126.9203847,11,"서울특별시"
4115,"예성푸드써비스","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로6길 38 화재보험 1호 (여의도동 35-4)",37.5214127,126.9261031,11,"서울특별시"
4116,"기소야서여의도점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의공원로 101, 122동 (여의도동,CCMM빌딩)",37.5292679,126.9249043,11,"서울특별시"
4117,"신동양","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 42 여의도종합상가",37.5214745,126.9249709,11,"서울특별시"
4118,"차이홍","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 42",37.5214745,126.9249709,11,"서울특별시"
4119,"홍보석","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 의사당대로 108 (여의도동)",37.5210151,126.9239933,11,"서울특별시"
4120,"사계정성","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 의사당대로 26 더하우스소호 지하1층 103호, 104호 (여의도동)",37.5264201,126.9179422,11,"서울특별시"
4121,"은호식당","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대방로65길 6 (여의도동, 센터빌딩 지하 02호)",37.5191915,126.9305467,11,"서울특별시"
4122,"여일정","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로6길 7(여의도동 34-11) 한영빌딩 지하101호",37.5224132,126.9291092,11,"서울특별시"
4123,"독도참치앤전복","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 77-1 (여의도동, 지층102호)",37.5243958,126.9271577,11,"서울특별시"
4124,"창고43VIP점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로70길 15-1",37.5296412,126.9203847,11,"서울특별시"
4125,"비봉","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로62길 21 동성빌딩 지하1층",37.5267475,126.9172926,11,"서울특별시"
4126,"만나","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로74길 19 (여의도동, 동우국제빌딩지하1층)",37.529836,126.9219885,11,"서울특별시"
4127,"한우집위","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로 86(여의도동, 롯데캐슬아이비,212,213)",37.5199887,126.9320173,11,"서울특별시"
4128,"향복","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로8길 11, 대영빌딩 지하1층 B103-1호 (여의도동)",37.5211039,126.9297954,11,"서울특별시"
4129,"호호미역","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 의사당대로1길 25(하남빌딩 지하1층 지8호전체, 지9호일부 여의도동)",37.52005,126.9298331,11,"서울특별시"
4130,"은성회관","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대방로65길 12 에리트빌딩 2층",37.5196284,126.9300427,11,"서울특별시"
4131,"여의도진진","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로72길 11 (여의도동, 프린스오피스텔 101,102호)",37.5299786,126.9208324,11,"서울특별시"
5243,"본죽 만리점","2022-11-02","H113","중구","만리동2가",11020,1114017400,"서울특별시 중구 만리재로 175 (만리동2가, 서울특별시역센트럴자이) 402동 109호",37.5543383,126.9635901,11,"서울특별시"
